,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
0,0.03558267083808392,0.0037637832955906875,1,0.001,64,64
1,0.004561048713824314,0.002729792500633329,2,0.0009755282581475768,64,64
2,0.00371959328834923,0.002477928362826913,3,0.0009045084971874737,64,64
3,0.0028644938917300874,0.0022339900385524177,4,0.0007938926261462366,64,64
4,0.0014768652892740769,0.000870924563937949,5,0.0006545084971874737,64,64
5,0.0008204545867698592,0.0007052160814557032,6,0.0005,64,64
6,0.0006656015769372518,0.0005593189200916296,7,0.00034549150281252633,64,64
7,0.0005858300009125248,0.0004699797748893114,8,0.00020610737385376348,64,64
8,0.0005542452418553508,0.000422847123037831,9,9.549150281252633e-05,64,64
9,0.0005359844710127378,0.0004282682520138694,10,2.4471741852423235e-05,64,64
10,0.0006962621555971778,0.00045523414682348035,11,0.001,64,64
11,0.0006244840702175277,0.00045001106803377707,12,0.0009755282581475768,64,64
12,0.0005607400727839137,0.00039424356095721656,13,0.0009045084971874737,64,64
13,0.0005275949766101198,0.00045000921805882986,14,0.0007938926261462366,64,64
14,0.00048784085765366745,0.00046843647402871783,15,0.0006545084971874737,64,64
15,0.00048018037363173625,0.0004070054260253152,16,0.0005,64,64
16,0.0004662976467801902,0.0003964128499601743,17,0.00034549150281252633,64,64
17,0.0004464202012163916,0.00037209862483874093,18,0.00020610737385376348,64,64
18,0.0004334604137920736,0.000431435429320494,19,9.549150281252633e-05,64,64
19,0.00042619464965926683,0.0003599846028825188,20,2.4471741852423235e-05,64,64
20,0.0005636591989881114,0.0004345089568985337,21,0.001,64,64
21,0.0005423430606357573,0.0005257655771103976,22,0.0009755282581475768,64,64
22,0.0004927242064063496,0.00042475803990061554,23,0.0009045084971874737,64,64
23,0.000484719964763025,0.0004388699641728228,24,0.0007938926261462366,64,64
24,0.00044274571533254296,0.00041777373428038994,25,0.0006545084971874737,64,64
25,0.00043847370600859294,0.00038511011722409326,26,0.0005,64,64
26,0.0004226228791452619,0.0003931080916964706,27,0.00034549150281252633,64,64
27,0.0004052749997676527,0.00034174059955744426,28,0.00020610737385376348,64,64
28,0.00039805417952255856,0.00033487937140182174,29,9.549150281252633e-05,64,64
29,0.0003858224259318133,0.00033570045782433793,30,2.4471741852423235e-05,64,64
30,0.000495769336238005,0.0004053233603591597,31,0.001,64,64
31,0.0004726515440326565,0.0004455627537842294,32,0.0009755282581475768,64,64
32,0.0004595131120496502,0.00035503696537865644,33,0.0009045084971874737,64,64
33,0.0004303068092779246,0.0003574842866610511,34,0.0007938926261462366,64,64
34,0.00043840037366041227,0.00034463904162764484,35,0.0006545084971874737,64,64
35,0.00041236171562079215,0.0003278474668432268,36,0.0005,64,64
36,0.00039046941728410777,0.00034761611283917363,37,0.00034549150281252633,64,64
37,0.00038104552671107286,0.0003416317576293609,38,0.00020610737385376348,64,64
38,0.00037058935762291294,0.0003237299064619884,39,9.549150281252633e-05,64,64
39,0.00036448313315618836,0.0003199938146281056,40,2.4471741852423235e-05,64,64
40,0.000480343979570433,0.0005879648900911983,41,0.001,64,64
41,0.00048455031015036013,0.0008809316290165137,42,0.0009755282581475768,64,64
42,0.000445984790710123,0.0003730255532367476,43,0.0009045084971874737,64,64
43,0.0004130145160526342,0.00043195329422376054,44,0.0007938926261462366,64,64
44,0.00041508706408590907,0.00034081632362233056,45,0.0006545084971874737,64,64
45,0.00038228738764352875,0.00042875706916173183,46,0.0005,64,64
46,0.0003765113491627308,0.0003386324685285719,47,0.00034549150281252633,64,64
47,0.0003687190531894087,0.00032339895225394965,48,0.00020610737385376348,64,64
48,0.00035688205481269723,0.0003205102202000803,49,9.549150281252633e-05,64,64
49,0.0003501130774860412,0.0003130601447804205,50,2.4471741852423235e-05,64,64
50,0.00043121384476012026,0.0003309110697641856,51,0.001,64,64
51,0.00043607834840390735,0.0005762443101487186,52,0.0009755282581475768,64,64
52,0.0004220546944760181,0.0003474420452127153,53,0.0009045084971874737,64,64
53,0.0003975253707130325,0.00037864238577734296,54,0.0007938926261462366,64,64
54,0.00038199197321560677,0.00033029411296693384,55,0.0006545084971874737,64,64
55,0.00037149457032896135,0.0003232714735876753,56,0.0005,64,64
56,0.0003701703734700239,0.00035994945373486503,57,0.00034549150281252633,64,64
57,0.0003561243252806213,0.0003285215591012243,58,0.00020610737385376348,64,64
58,0.0003457096422962727,0.0003101912261627149,59,9.549150281252633e-05,64,64
59,0.00033897974070284487,0.00030841346421672415,60,2.4471741852423235e-05,64,64
60,0.0004471353052675613,0.00047301196449050874,61,0.001,64,64
61,0.00042270094346251604,0.00035071839600528496,62,0.0009755282581475768,64,64
62,0.00039826944411115993,0.00038197508697992126,63,0.0009045084971874737,64,64
63,0.0003966276597627179,0.00040237727444036864,64,0.0007938926261462366,64,64
64,0.00037041043690241334,0.0003182104213418166,65,0.0006545084971874737,64,64
65,0.0003638068632439963,0.00036762042973664236,66,0.0005,64,64
66,0.00035732525189192515,0.00034912320590028056,67,0.00034549150281252633,64,64
67,0.00034059400997621435,0.0003142053176596729,68,0.00020610737385376348,64,64
68,0.00033057471264463583,0.00031889579020508824,69,9.549150281252633e-05,64,64
69,0.000326381116505231,0.0003103572400567796,70,2.4471741852423235e-05,64,64
70,0.0004112180784932376,0.000431803117580471,71,0.001,64,64
71,0.00039350901273569114,0.00031508532165076006,72,0.0009755282581475768,64,64
72,0.0003936214820541559,0.0004548720941690182,73,0.0009045084971874737,64,64
73,0.00037348224082745294,0.0003671115120031855,74,0.0007938926261462366,64,64
74,0.0003649371444181882,0.00032718747564198066,75,0.0006545084971874737,64,64
75,0.00035683331460619285,0.0003311463860254976,76,0.0005,64,64
76,0.0003396538276113674,0.00032587353052804247,77,0.00034549150281252633,64,64
77,0.00032886993435348236,0.0002955612510739794,78,0.00020610737385376348,64,64
78,0.000319414280952633,0.00029107298567020016,79,9.549150281252633e-05,64,64
79,0.0003160717833012976,0.00029816537902786815,80,2.4471741852423235e-05,64,64
80,0.0003922185817297174,0.00033076128878245325,81,0.001,64,64
81,0.00037860767599922295,0.0004254043293446463,82,0.0009755282581475768,64,64
82,0.00037246118135210194,0.00034430402680801965,83,0.0009045084971874737,64,64
83,0.0003732501587148437,0.0003135192993544604,84,0.0007938926261462366,64,64
84,0.0003541737438273031,0.0003856583542324972,85,0.0006545084971874737,64,64
85,0.00034381991673605413,0.0002916222142160003,86,0.0005,64,64
86,0.00032997310314575025,0.0003275388589827344,87,0.00034549150281252633,64,64
87,0.0003199497288976689,0.0003016890118958364,88,0.00020610737385376348,64,64
88,0.0003128367060489025,0.00031817717284991824,89,9.549150281252633e-05,64,64
89,0.00030838637939501954,0.0003025730354771628,90,2.4471741852423235e-05,64,64
