time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-01-01 00:00:00+00:00,11.304299999999998,-64.90750032637234,1.539417854857902,0.0,0.0,0.6
2021-01-01 00:15:00+00:00,12.7929,-64.66361568898365,9.617978057418838,0.0,0.0,0.6
2021-01-01 00:30:00+00:00,12.399,-64.07699062847936,17.478089538073846,0.0,0.0,0.6
2021-01-01 00:45:00+00:00,14.0622,-63.170952492305545,24.971488878069977,0.0,0.0,0.6
2021-01-01 01:00:00+00:00,14.2485,-61.97777909006093,31.999606695736134,0.0,0.0,0.6
2021-01-01 01:15:00+00:00,17.3685,-60.53405744992123,38.51506690326937,0.0,0.0,0.6
2021-01-01 01:30:00+00:00,21.5799,-58.87673341029208,44.512797460314005,0.0,0.0,0.6
2021-01-01 01:45:00+00:00,18.9324,-57.0404467301846,50.01702413864376,0.0,0.0,0.6
2021-01-01 02:00:00+00:00,16.2237,-55.05613608797593,55.068935312092606,0.0,0.0,0.6
2021-01-01 02:15:00+00:00,11.685900000000002,-52.95059279604249,59.71724389186568,0.0,0.0,0.6
2021-01-01 02:30:00+00:00,7.842900000000001,-50.74659509278807,64.01196248063195,0.0,0.0,0.6
2021-01-01 02:45:00+00:00,7.3209,-48.46333260797301,68.00080393770429,0.0,0.0,0.6
2021-01-01 03:00:00+00:00,6.492,-46.11693338813492,71.72741048659475,0.0,0.0,0.6
2021-01-01 03:15:00+00:00,6.9585,-43.72098943144498,75.23072415222333,0.0,0.0,0.6
2021-01-01 03:30:00+00:00,5.9556,-41.28703189343104,78.54500483504575,0.0,0.0,0.6
2021-01-01 03:45:00+00:00,10.720799999999995,-38.82493903900127,81.70017714985386,0.0,0.0,0.6
2021-01-01 04:00:00+00:00,14.6139,-36.34327642705234,84.72231525886792,0.0,0.0,0.6
2021-01-01 04:15:00+00:00,15.542400000000002,-33.84957609014404,87.6341591495675,0.0,0.0,0.6
2021-01-01 04:30:00+00:00,16.8783,-31.350563833688348,90.45560744100368,0.0,0.0,0.6
2021-01-01 04:45:00+00:00,12.8493,-28.8523437143465,93.20416179149764,0.0,0.0,0.6
2021-01-01 05:00:00+00:00,9.4773,-26.3605476053212,95.89531450916115,0.0,0.0,0.6
2021-01-01 05:15:00+00:00,7.77,-23.88045615263499,98.54287949398798,0.0,0.0,0.6
2021-01-01 05:30:00+00:00,11.3508,-21.417095557313488,101.1592705944845,0.0,0.0,0.6
2021-01-01 05:45:00+00:00,15.5397,-18.975312293920148,103.75573289766533,0.0,0.0,0.6
2021-01-01 06:00:00+00:00,16.4238,-16.55982433496242,106.34253258012404,0.0,0.0,0.6
2021-01-01 06:15:00+00:00,22.001400000000004,-14.175240519703625,108.92911041378102,0.0,0.0,0.6
2021-01-01 06:30:00+00:00,33.1683,-11.826022805867808,111.52420321767572,0.5,0.0,0.6
2021-01-01 06:45:00+00:00,30.5601,-9.516316392062064,114.1359366742621,1.0,0.0,0.6
2021-01-01 07:00:00+00:00,19.5036,-7.249393774265652,116.77189209804226,1.0,0.0,0.6
2021-01-01 07:15:00+00:00,21.012300000000003,-5.025617208449989,119.43914901480896,1.0,2.6975,0.6
2021-01-01 07:30:00+00:00,18.2559,-2.831662258744547,122.14430481326082,1.5,5.395,0.6
2021-01-01 07:45:00+00:00,18.8181,-0.4764640060595775,124.89347230267032,2.0,8.0925,0.6
2021-01-01 08:00:00+00:00,18.2349,1.5025298344981668,127.6922557827782,4.0,10.79,0.6
2021-01-01 08:15:00+00:00,23.2616,3.316767243411309,130.5457062376766,8.0,23.8575,0.6
2021-01-01 08:30:00+00:00,30.441975115576227,5.11022564284297,133.4582565511377,12.0,36.925,0.6
2021-01-01 08:45:00+00:00,27.69483291897393,6.844318108583406,136.43363824811604,18.0,49.9925,0.6
2021-01-01 09:00:00+00:00,27.9895567745882,8.495605794672795,139.47478222224498,19.0,63.06,0.6
2021-01-01 09:15:00+00:00,30.449649147471103,10.052213832233027,142.58370722283763,22.0,79.3725,0.6
2021-01-01 09:30:00+00:00,28.07461227350949,11.504382086981323,145.76140150831725,26.5,95.685,0.6
2021-01-01 09:45:00+00:00,29.051532987936305,12.843640392188414,149.00770491606596,31.0,111.9975,0.6
2021-01-01 10:00:00+00:00,31.041070246676025,14.06227763191204,152.32120046655507,27.5,128.31,0.6
2021-01-01 10:15:00+00:00,23.202144797913704,15.153153159030966,155.69912623034236,31.0,139.3425,0.6
2021-01-01 10:30:00+00:00,21.70183058292796,16.109671314109697,159.13731917416771,30.5,150.375,0.6
2021-01-01 10:45:00+00:00,18.40744753699286,16.925836058384185,162.630202675408,31.0,161.4075,0.6
2021-01-01 11:00:00+00:00,19.73165553098235,17.59634459982462,166.17082799702905,35.0,172.44,0.6
2021-01-01 11:15:00+00:00,18.945849247885448,18.11669646103441,169.75097703112658,33.0,176.29,0.6
2021-01-01 11:30:00+00:00,33.56395382986373,18.48330205816641,173.3613290912216,33.0,180.14,0.6
2021-01-01 11:45:00+00:00,33.3538211637448,18.69357866359207,176.99168882353047,34.0,183.99,0.6
2021-01-01 12:00:00+00:00,31.14012669814559,18.746024237556508,180.63126610007828,40.5,187.84,0.6
2021-01-01 12:15:00+00:00,25.80896670539011,18.640262140441287,184.26899298099,34.0,184.15,0.6
2021-01-01 12:30:00+00:00,24.814655917246817,18.377052556632048,187.8938584654474,35.5,180.46,0.6
2021-01-01 12:45:00+00:00,17.085425476182117,17.958269569410803,191.49523958325,36.0,176.77,0.6
2021-01-01 13:00:00+00:00,11.3205,17.386846018640565,195.06320782853663,39.5,173.08,0.6
2021-01-01 13:15:00+00:00,14.555299999999995,16.666691298647404,198.58879291669504,18.0,162.76000000000002,0.6
2021-01-01 13:30:00+00:00,11.764,15.802589961650098,202.06419079102344,20.0,152.44,0.6
2021-01-01 13:45:00+00:00,11.2825,14.800091477697828,205.48290883774536,15.0,142.12,0.6
2021-01-01 14:00:00+00:00,13.4585,13.665404338088877,208.83984740278447,19.5,131.8,0.6
2021-01-01 14:15:00+00:00,13.340999999999998,12.405312370975231,212.13132207631077,23.0,116.1775,0.6
2021-01-01 14:30:00+00:00,11.2606,11.027141148535769,215.35503524106977,18.5,100.555,0.6
2021-01-01 14:45:00+00:00,17.3182,9.538825889458202,218.51000781928093,14.0,84.9325,0.6
2021-01-01 15:00:00+00:00,22.9411,7.949188120153813,221.59648305457608,10.5,69.31,0.6
2021-01-01 15:15:00+00:00,20.5079,6.268653202706806,224.61581380594288,10.0,54.9375,0.6
2021-01-01 15:30:00+00:00,21.3042,4.511331064046881,227.57034358921032,8.0,40.565,0.6
2021-01-01 15:45:00+00:00,19.3264,2.704702285588632,230.4632898673744,5.0,26.192500000000003,0.6
2021-01-01 16:00:00+00:00,15.6123,0.902009387654044,233.2986362042066,3.0,11.82,0.6
2021-01-01 16:15:00+00:00,17.7021,-1.3420065607589733,236.0810381066831,2.0,8.865,0.6
2021-01-01 16:30:00+00:00,23.0139,-3.5694501563960133,238.81574584856523,1.0,5.91,0.6
2021-01-01 16:45:00+00:00,23.010900000000003,-5.769440011839489,241.508546372532,1.0,2.955,0.6
2021-01-01 17:00:00+00:00,22.9914,-8.007151482557678,244.16572553255375,1.0,0.0,0.6
2021-01-01 17:15:00+00:00,24.066900000000004,-10.28845836604179,246.7940514437485,1.0,0.0,0.6
2021-01-01 17:30:00+00:00,21.8961,-12.61156804940099,249.40077951937803,0.0,0.0,0.6
2021-01-01 17:45:00+00:00,27.6468,-14.97279770425632,251.9936798508628,0.0,0.0,0.6
2021-01-01 18:00:00+00:00,33.7518,-17.367855144508535,254.58108788440865,0.0,0.0,0.6
2021-01-01 18:15:00+00:00,33.5778,-19.79221144872045,257.171979832535,0.0,0.0,0.6
2021-01-01 18:30:00+00:00,31.718400000000003,-22.24121160668083,259.77607489861134,0.0,0.0,0.6
2021-01-01 18:45:00+00:00,30.0789,-24.710088092107373,262.4039671542172,0.0,0.0,0.6
2021-01-01 19:00:00+00:00,31.0071,-27.193928877183776,265.0672907503288,0.0,0.0,0.6
2021-01-01 19:15:00+00:00,32.6088,-29.6876175287385,267.7789229901259,0.0,0.0,0.6
2021-01-01 19:30:00+00:00,30.3306,-32.18575077767762,270.5532305063266,0.0,0.0,0.6
2021-01-01 19:45:00+00:00,31.9068,-34.68253357366502,273.4063641159748,0.0,0.0,0.6
2021-01-01 20:00:00+00:00,27.7983,-37.17164865522522,276.3566074046514,0.0,0.0,0.6
2021-01-01 20:15:00+00:00,25.9248,-39.64609555168895,279.4247818867432,0.0,0.0,0.6
2021-01-01 20:30:00+00:00,23.294400000000003,-42.097992174326905,282.6347062483879,0.0,0.0,0.6
2021-01-01 20:45:00+00:00,21.5649,-44.518330697737206,286.01369624433084,0.0,0.0,0.6
2021-01-01 21:00:00+00:00,17.709300000000002,-46.8966786029951,289.5930712553087,0.0,0.0,0.6
2021-01-01 21:15:00+00:00,15.2565,-49.22081640216966,293.40859702244376,0.0,0.0,0.6
2021-01-01 21:30:00+00:00,14.7987,-51.476307371699086,297.50073256753205,0.0,0.0,0.6
2021-01-01 21:45:00+00:00,17.263199999999998,-53.646004599275706,301.91445147189114,0.0,0.0,0.6
2021-01-01 22:00:00+00:00,20.2188,-55.709521711431925,306.69826408745075,0.0,0.0,0.6
2021-01-01 22:15:00+00:00,20.3406,-57.64273275804223,311.9018829427005,0.0,0.0,0.6
2021-01-01 22:30:00+00:00,20.2206,-59.41743127368728,317.57179704560986,0.0,0.0,0.6
2021-01-01 22:45:00+00:00,16.8402,-61.00137010716113,323.7439939909001,0.0,0.0,0.6
2021-01-01 23:00:00+00:00,12.7839,-62.35900332946009,330.4334776879229,0.0,0.0,0.6
