,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
0,0.028863286440257246,0.004064089452028917,1,0.001,64,64
1,0.004836663550119085,0.0028898666747283704,2,0.0009755282581475768,64,64
2,0.003847873259896627,0.0025571884179953486,3,0.0009045084971874737,64,64
3,0.0024318440928085805,0.001774041408648843,4,0.0007938926261462366,64,64
4,0.0013071403193432962,0.0008804662040723808,5,0.0006545084971874737,64,64
5,0.001046392105028144,0.0008361407646965556,6,0.0005,64,64
6,0.0010216785532069224,0.0008082963723954263,7,0.00034549150281252633,64,64
7,0.0009801565459799575,0.0008298862433956197,8,0.00020610737385376348,64,64
8,0.0009588803587477917,0.0007967138417057115,9,9.549150281252633e-05,64,64
9,0.0009412648051122002,0.0007877772027156958,10,2.4471741852423235e-05,64,64
10,0.0010883025281896407,0.0008660939969684415,11,0.001,64,64
11,0.0010824140616117882,0.000868049629859562,12,0.0009755282581475768,64,64
12,0.0010073116221413238,0.0009466513563830662,13,0.0009045084971874737,64,64
13,0.0009579048682433522,0.0008222550306276515,14,0.0007938926261462366,64,64
14,0.0009416382372263321,0.0008849265522540322,15,0.0006545084971874737,64,64
15,0.0009405351609388041,0.0008332358017375147,16,0.0005,64,64
16,0.0009023562047957723,0.0007774266622587236,17,0.00034549150281252633,64,64
17,0.0008880733076325483,0.0007637189247079419,18,0.00020610737385376348,64,64
18,0.0008724056223024818,0.0007515105866457753,19,9.549150281252633e-05,64,64
19,0.0008549636736647208,0.0007570946756208412,20,2.4471741852423235e-05,64,64
20,0.0010720170226353168,0.0008645616010120459,21,0.001,64,64
21,0.0010086333146102407,0.0008413217854405079,22,0.0009755282581475768,64,64
22,0.0009367240118520632,0.0009460040219609851,23,0.0009045084971874737,64,64
23,0.0009337707297602966,0.0008200163268564461,24,0.0007938926261462366,64,64
24,0.0008924892447026772,0.0007498562313387459,25,0.0006545084971874737,64,64
25,0.0008828829089785514,0.0007619824577102855,26,0.0005,64,64
26,0.0008625478722193178,0.0007797784745544677,27,0.00034549150281252633,64,64
27,0.0008364562116144398,0.0007335020905131763,28,0.00020610737385376348,64,64
28,0.0008263209140963409,0.0007280132734289007,29,9.549150281252633e-05,64,64
29,0.0008117204872185025,0.0007293071426704109,30,2.4471741852423235e-05,64,64
30,0.0009700482171098096,0.0008408174012558824,31,0.001,64,64
31,0.0009253813471207153,0.0007963127292018255,32,0.0009755282581475768,64,64
32,0.0008997497681985336,0.0007993421042619016,33,0.0009045084971874737,64,64
33,0.0008842111052339378,0.0008087739920954156,34,0.0007938926261462366,64,64
34,0.0008601855399428095,0.0007807536726588672,35,0.0006545084971874737,64,64
35,0.0008529155407158042,0.0007284570684564171,36,0.0005,64,64
36,0.0008084583916306689,0.0007393324586105179,37,0.00034549150281252633,64,64
37,0.0007969388677903059,0.0007302185697661681,38,0.00020610737385376348,64,64
38,0.0007824381573435584,0.0007219790377662163,39,9.549150281252633e-05,64,64
39,0.0007725605440583967,0.000714721959254881,40,2.4471741852423235e-05,64,64
40,0.0009291030102596379,0.000898544165277693,41,0.001,64,64
41,0.0009162539399192637,0.0007516647468758587,42,0.0009755282581475768,64,64
42,0.000857991430511158,0.0007593520956639811,43,0.0009045084971874737,64,64
43,0.0008744214177581734,0.0007316662399559924,44,0.0007938926261462366,64,64
44,0.0008449061109630744,0.0008376053243911633,45,0.0006545084971874737,64,64
45,0.0008028786017933383,0.0009345739183180708,46,0.0005,64,64
46,0.000794295796935817,0.0007151386714118918,47,0.00034549150281252633,64,64
47,0.0007726183227353407,0.0007205374048649462,48,0.00020610737385376348,64,64
48,0.0007624875870533288,0.0007254677909478577,49,9.549150281252633e-05,64,64
49,0.0007498625245682729,0.0007162006403287423,50,2.4471741852423235e-05,64,64
50,0.0008739121523330881,0.000882281080301819,51,0.001,64,64
51,0.0008721670300741316,0.0007416591241931671,52,0.0009755282581475768,64,64
52,0.0008339255895218067,0.0007144167365963924,53,0.0009045084971874737,64,64
53,0.0008278661538443448,0.0007656464799295243,54,0.0007938926261462366,64,64
54,0.0008264820039061117,0.0007213986283549557,55,0.0006545084971874737,64,64
55,0.0007954890169826471,0.0007650551500585701,56,0.0005,64,64
56,0.0007729315744032634,0.0007466688897191739,57,0.00034549150281252633,64,64
57,0.0007570083266068735,0.0007118450892699786,58,0.00020610737385376348,64,64
58,0.0007380985015039038,0.0007088567646609716,59,9.549150281252633e-05,64,64
59,0.0007296912099466724,0.0007076065125273027,60,2.4471741852423235e-05,64,64
60,0.0008737960341083557,0.0007919164393036947,61,0.001,64,64
61,0.0008531388158903052,0.0007256786050455613,62,0.0009755282581475768,64,64
62,0.0008420862546787843,0.0008007344169590365,63,0.0009045084971874737,64,64
63,0.0008090499976345209,0.0007576450092340659,64,0.0007938926261462366,64,64
64,0.0007803963730328103,0.0007672671886995949,65,0.0006545084971874737,64,64
65,0.0007787665239055762,0.0007101005434504196,66,0.0005,64,64
66,0.000754281988611521,0.000741655730837073,67,0.00034549150281252633,64,64
67,0.0007392457667106354,0.0007110164445074243,68,0.00020610737385376348,64,64
68,0.0007229850673572018,0.0007067935118263042,69,9.549150281252633e-05,64,64
69,0.0007147810009237185,0.0007116138854300892,70,2.4471741852423235e-05,64,64
70,0.0008271425569925083,0.0007430299136040989,71,0.001,64,64
71,0.0008160943545394172,0.0007569978950978739,72,0.0009755282581475768,64,64
72,0.0008076382453638201,0.0007911514468764052,73,0.0009045084971874737,64,64
73,0.0007867339765220243,0.0007206920192151427,74,0.0007938926261462366,64,64
74,0.0007829424378991847,0.0009925225854987793,75,0.0006545084971874737,64,64
75,0.0007629517176306242,0.0007597410209388632,76,0.0005,64,64
76,0.0007351068173947166,0.0007087027241078462,77,0.00034549150281252633,64,64
77,0.0007204630952691971,0.0007637094162858155,78,0.00020610737385376348,64,64
78,0.0007065450894900816,0.0006952537291438382,79,9.549150281252633e-05,64,64
