time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-02-04 11:00:00+00:00,6.895255530982352,23.47189117988769,162.14156032027154,430.0,362.64,0.2
2021-02-04 11:15:00+00:00,6.27744924788545,24.159677969842964,165.9959189727275,434.0,370.9275,0.2
2021-02-04 11:30:00+00:00,3.9038538298637313,24.68367401608384,169.89951026349024,446.5,379.215,0.2
2021-02-04 11:45:00+00:00,8.239421163744797,25.039594439836392,173.839862319286,457.0,387.5025,0.2
2021-02-04 12:00:00+00:00,13.239526698145593,25.224456323233216,177.80325652947295,460.5,395.79,0.2
2021-02-04 12:15:00+00:00,11.936766705390102,25.236688347274026,181.7751706612528,460.0,392.1475,0.2
2021-02-04 12:30:00+00:00,11.529255917246804,25.076190402764414,185.74078285572105,456.0,388.505,0.2
2021-02-04 12:45:00+00:00,7.432625476182116,24.74433754142083,189.68549892255115,395.0,384.8625,0.2
2021-02-04 13:00:00+00:00,1.964299999999997,24.24392789229447,193.595461963156,340.5,381.22,0.2
2021-02-04 13:15:00+00:00,-3.17,23.579079480759955,197.45800592836247,413.0,366.5775,0.2
2021-02-04 13:30:00+00:00,0.5845000000000007,22.75508545881685,201.2620226700329,300.0,351.935,0.2
2021-02-04 13:45:00+00:00,-3.2744000000000013,21.77824047000315,204.99822362450396,404.0,337.2925,0.2
2021-02-04 14:00:00+00:00,-3.9807000000000015,20.65565248219236,208.6592900960001,428.0,322.65,0.2
2021-02-04 14:15:00+00:00,2.4632999999999985,19.395054614475164,212.23991788154527,288.0,297.865,0.2
2021-02-04 14:30:00+00:00,10.5972,18.004630853502057,215.73677099953235,180.0,273.08,0.2
2021-02-04 14:45:00+00:00,6.744299999999996,16.492869172741397,219.1483647408356,312.0,248.295,0.2
2021-02-04 15:00:00+00:00,10.856600000000002,14.86845727276114,222.4749002002008,124.5,223.51,0.2
2021-02-04 15:15:00+00:00,5.7624,13.14024353932877,225.7180715152767,189.0,192.065,0.2
2021-02-04 15:30:00+00:00,3.399299999999997,11.31730727575895,228.88086418096424,147.5,160.62,0.2
2021-02-04 15:45:00+00:00,6.2812,9.40923953535519,231.9673589750188,88.0,129.175,0.2
2021-02-04 16:00:00+00:00,6.3637,7.42688360182776,234.98255200699464,55.0,97.73,0.2
2021-02-04 16:15:00+00:00,8.459500000000004,5.384137721604832,237.93219772405365,35.0,73.2975,0.2
2021-02-04 16:30:00+00:00,9.677,3.306604774870701,240.82267867623224,26.5,48.865,0.2
2021-02-04 16:45:00+00:00,16.630599999999998,1.2488332283033463,243.66090355969507,12.0,24.432500000000005,0.2
2021-02-04 17:00:00+00:00,20.0022,-1.1526339709756863,246.45423349184912,3.5,0.0,0.2
2021-02-04 17:15:00+00:00,18.2772,-3.612827188570645,249.2104355333608,0.0,0.0,0.2
2021-02-04 17:30:00+00:00,17.009999999999998,-6.001727988049019,251.9376620247529,0.0,0.0,0.2
2021-02-04 17:45:00+00:00,20.9721,-8.40812941953747,254.6444542182761,0.0,0.0,0.2
2021-02-04 18:00:00+00:00,27.1707,-10.839012546956878,257.3397688478609,0.0,0.0,0.2
2021-02-04 18:15:00+00:00,29.2059,-13.292528890704505,260.0330265841125,0.0,0.0,0.2
2021-02-04 18:30:00+00:00,25.6746,-15.764699285307728,262.73418167956766,0.0,0.0,0.2
2021-02-04 18:45:00+00:00,26.0793,-18.250780689096096,265.4538124469128,0.0,0.0,0.2
2021-02-04 19:00:00+00:00,26.6661,-20.745628862768324,268.2032324343533,0.0,0.0,0.2
2021-02-04 19:15:00+00:00,26.9511,-23.24378135406969,270.9946221550805,0.0,0.0,0.2
2021-02-04 19:30:00+00:00,27.4032,-25.739437596867493,273.8411808402138,0.0,0.0,0.2
2021-02-04 19:45:00+00:00,21.672600000000003,-28.22638944778257,276.7572966728907,0.0,0.0,0.2
2021-02-04 20:00:00+00:00,15.6618,-30.69791987101864,279.7587319675787,0.0,0.0,0.2
2021-02-04 20:15:00+00:00,20.7462,-33.14667527538091,282.8628162576571,0.0,0.0,0.2
2021-02-04 20:30:00+00:00,25.3146,-35.56451239283067,286.08863446296726,0.0,0.0,0.2
2021-02-04 20:45:00+00:00,21.3225,-37.9423190762841,289.45718814614816,0.0,0.0,0.2
2021-02-04 21:00:00+00:00,22.1943,-40.26980875522202,292.99149393475176,0.0,0.0,0.2
2021-02-04 21:15:00+00:00,17.9115,-42.53529051637976,296.7165628664027,0.0,0.0,0.2
2021-02-04 21:30:00+00:00,16.8354,-44.72542149701015,300.65917634299007,0.0,0.0,0.2
2021-02-04 21:45:00+00:00,17.439000000000004,-46.82495655342199,304.8473385895612,0.0,0.0,0.2
2021-02-04 22:00:00+00:00,18.3909,-48.81652333295106,309.3092457602032,0.0,0.0,0.2
2021-02-04 22:15:00+00:00,13.938300000000003,-50.68047001904796,314.0715797171951,0.0,0.0,0.2
2021-02-04 22:30:00+00:00,8.450099999999999,-52.39485782490388,319.1569351397412,0.0,0.0,0.2
2021-02-04 22:45:00+00:00,8.609399999999999,-53.93569697048898,324.58026518672773,0.0,0.0,0.2
2021-02-04 23:00:00+00:00,6.900600000000001,-55.27754308163613,330.3444404105262,0.0,0.0,0.2
2021-02-04 23:15:00+00:00,7.584900000000001,-56.394561695478885,336.4354010876915,0.0,0.0,0.2
2021-02-04 23:30:00+00:00,7.615500000000001,-57.262107001726335,342.8179103670407,0.0,0.0,0.2
2021-02-04 23:45:00+00:00,7.311,-57.858730082741225,349.4333918527531,0.0,0.0,0.2
2021-02-05 00:00:00+00:00,7.872900000000001,-58.16834782697825,356.20139519110376,0.0,0.0,0.2
