,train_loss,valid_loss,epoch,learning_rate,batch_size_train,batch_size_valid
0,0.023085101525110185,0.005280680954456329,1,0.001,64,64
1,0.0058996944646246005,0.004530338815307801,2,0.0009755282581475768,64,64
2,0.004403182645450886,0.002350143890242217,3,0.0009045084971874737,64,64
3,0.002411952679906797,0.0017065450377503084,4,0.0007938926261462366,64,64
4,0.0019597724739626693,0.0017035455375756185,5,0.0006545084971874737,64,64
5,0.0018271855012989863,0.0015523723559454083,6,0.0005,64,64
6,0.0017814126733998606,0.001531481318603049,7,0.00034549150281252633,64,64
7,0.0017332990108499008,0.001463162796163797,8,0.00020610737385376348,64,64
8,0.001704329532646413,0.0014767913584664617,9,9.549150281252633e-05,64,64
9,0.0016767059466398944,0.0014635314084781507,10,2.4471741852423235e-05,64,64
10,0.00199316571207535,0.0021881360390233165,11,0.001,64,64
11,0.0018750201865656063,0.001652736064363463,12,0.0009755282581475768,64,64
12,0.0017717710951749318,0.0017510097385048098,13,0.0009045084971874737,64,64
13,0.0017608537676103442,0.001569360873863562,14,0.0007938926261462366,64,64
14,0.0017249410347470356,0.0014409508187679056,15,0.0006545084971874737,64,64
15,0.001681441186246273,0.0014597468843837221,16,0.0005,64,64
16,0.001646331502903687,0.0015546028699111385,17,0.00034549150281252633,64,64
17,0.0016073007423245116,0.00143691157194853,18,0.00020610737385376348,64,64
18,0.0015801977630112937,0.001446064018533978,19,9.549150281252633e-05,64,64
19,0.0015656284314380692,0.0014194262336421105,20,2.4471741852423235e-05,64,64
20,0.0017614829547867824,0.0018877973131950676,21,0.001,64,64
21,0.0017656000242200925,0.0014471111353486776,22,0.0009755282581475768,64,64
22,0.0016788505247524498,0.0014291394186282972,23,0.0009045084971874737,64,64
23,0.0016459587480456225,0.001477326327675627,24,0.0007938926261462366,64,64
24,0.0016232983321231558,0.0013977808082121011,25,0.0006545084971874737,64,64
25,0.0015872962319001527,0.0014601600159574108,26,0.0005,64,64
26,0.0015441518936908448,0.0014904080266036938,27,0.00034549150281252633,64,64
27,0.0015128236148012732,0.0013836980269280907,28,0.00020610737385376348,64,64
28,0.0014799370216398283,0.0013909659482845942,29,9.549150281252633e-05,64,64
29,0.0014647304649811406,0.0013730726498851226,30,2.4471741852423235e-05,64,64
30,0.0016969821498557728,0.0016989828730674134,31,0.001,64,64
31,0.0016511832412045198,0.0014876375723745405,32,0.0009755282581475768,64,64
32,0.0016495876107890076,0.0015123859978012125,33,0.0009045084971874737,64,64
33,0.0015915717434617726,0.0015265531057837543,34,0.0007938926261462366,64,64
34,0.001570821393331989,0.001398175523962019,35,0.0006545084971874737,64,64
35,0.001533852473489548,0.0014106446556679752,36,0.0005,64,64
36,0.0014912344870259076,0.0014719297208093567,37,0.00034549150281252633,64,64
37,0.0014603160382108413,0.0014534016090598841,38,0.00020610737385376348,64,64
38,0.0014394891881156376,0.0013625048600214044,39,9.549150281252633e-05,64,64
39,0.001422759573083875,0.001383743372496179,40,2.4471741852423235e-05,64,64
40,0.0016231546318508628,0.0014060557305035134,41,0.001,64,64
41,0.0015976062686536181,0.001399728317730628,42,0.0009755282581475768,64,64
42,0.001571228815666295,0.0014422117677258001,43,0.0009045084971874737,64,64
43,0.0015333802045385976,0.0014464818715290695,44,0.0007938926261462366,64,64
44,0.0015336250568148365,0.0016295548111978034,45,0.0006545084971874737,64,64
45,0.0015088959511271433,0.0014330228189361695,46,0.0005,64,64
46,0.0014646863170962472,0.0014058482351943314,47,0.00034549150281252633,64,64
47,0.0014271527816299909,0.001440201525350783,48,0.00020610737385376348,64,64
48,0.001403039903161151,0.0013559607155237002,49,9.549150281252633e-05,64,64
49,0.0013865962947536736,0.0013579396043721702,50,2.4471741852423235e-05,64,64
50,0.0015861266598987736,0.0016141846402759482,51,0.001,64,64
51,0.001535061518162755,0.0014220092051960144,52,0.0009755282581475768,64,64
52,0.0015340125716914585,0.0014200530191355375,53,0.0009045084971874737,64,64
53,0.0015350889013660022,0.0014873435858819518,54,0.0007938926261462366,64,64
54,0.001490789387047753,0.0014231022484552539,55,0.0006545084971874737,64,64
55,0.0014818403086470987,0.0014384251169514718,56,0.0005,64,64
56,0.0014325529341305838,0.00138660609186867,57,0.00034549150281252633,64,64
57,0.0013946276173412212,0.0013426953654246615,58,0.00020610737385376348,64,64
58,0.0013707276436769845,0.0013524655021064599,59,9.549150281252633e-05,64,64
59,0.0013586571236592682,0.0013700227106719749,60,2.4471741852423235e-05,64,64
60,0.0015658337112579186,0.0014274586478161828,61,0.001,64,64
61,0.0015320421152317518,0.0017309786377417058,62,0.0009755282581475768,64,64
62,0.0015058430706945604,0.0014295488261118455,63,0.0009045084971874737,64,64
63,0.0014889334198052442,0.001371891016966289,64,0.0007938926261462366,64,64
64,0.0014659634905541665,0.0013879334347649025,65,0.0006545084971874737,64,64
65,0.0014144814767108012,0.0013630083928931236,66,0.0005,64,64
66,0.001391918772850816,0.0014038865284072522,67,0.00034549150281252633,64,64
67,0.0013657185092351323,0.0013457894926535484,68,0.00020610737385376348,64,64
68,0.0013423308417642194,0.0013954526355931746,69,9.549150281252633e-05,64,64
69,0.0013263133274394796,0.0013471566591911094,70,2.4471741852423235e-05,64,64
70,0.0015266024360093603,0.001483948789680972,71,0.001,64,64
71,0.0015053076352714036,0.0015358100231189626,72,0.0009755282581475768,64,64
72,0.001461550143907981,0.001410815108101815,73,0.0009045084971874737,64,64
73,0.0014635371400964186,0.001402025535875528,74,0.0007938926261462366,64,64
74,0.00144252056825759,0.001310408056579223,75,0.0006545084971874737,64,64
75,0.001400906693267363,0.0014172539021339767,76,0.0005,64,64
76,0.0013593049871794796,0.001517078593810156,77,0.00034549150281252633,64,64
77,0.0013374349901529687,0.0013515522323078331,78,0.00020610737385376348,64,64
78,0.001305763295254691,0.0013744016105942812,79,9.549150281252633e-05,64,64
79,0.0012917747076415225,0.0013645376377623797,80,2.4471741852423235e-05,64,64
80,0.0014833319611423754,0.0014655150397507876,81,0.001,64,64
81,0.0014951128965152666,0.0013326994730303659,82,0.0009755282581475768,64,64
82,0.001454850060723484,0.0014522184423391813,83,0.0009045084971874737,64,64
83,0.0014347060188770126,0.001410865572943669,84,0.0007938926261462366,64,64
84,0.001387360693949898,0.0013619357229152829,85,0.0006545084971874737,64,64
85,0.001355359506709291,0.0014306167344629917,86,0.0005,64,64
86,0.0013397796483468824,0.0014231835843601561,87,0.00034549150281252633,64,64
87,0.0013032419623674027,0.0014268283176562297,88,0.00020610737385376348,64,64
88,0.0012810029423378996,0.0013417377551902354,89,9.549150281252633e-05,64,64
