time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-01-01 00:00:00+00:00,0.5237681634247989,0.0,0.004186195570433638,0.0,0.0,0.2
2021-01-01 00:15:00+00:00,0.5484236764398246,0.0018741753576403913,0.02663168980159213,0.0,0.0,0.2
2021-01-01 00:30:00+00:00,0.5418995554021929,0.0063822011371372075,0.04847024549365437,0.0,0.0,0.2
2021-01-01 00:45:00+00:00,0.5694469484201901,0.013344814141715724,0.0692899271498401,0.0,0.0,0.2
2021-01-01 01:00:00+00:00,0.5725326141965567,0.022513969738486093,0.08881686932479854,0.0,0.0,0.2
2021-01-01 01:15:00+00:00,0.624208820435224,0.03360850832940877,0.10691944216385103,0.0,0.0,0.2
2021-01-01 01:30:00+00:00,0.6939617611254557,0.0463445129747019,0.12358355349590654,0.0,0.0,0.2
2021-01-01 01:45:00+00:00,0.6501115188123558,0.06045578821642955,0.1388765122729266,0.0,0.0,0.2
2021-01-01 02:00:00+00:00,0.6052476278384207,0.07570458021641122,0.15291275638781543,0.0,0.0,0.2
2021-01-01 02:15:00+00:00,0.5300885609570668,0.09188500631638537,0.16582762992912628,0.0,0.0,0.2
2021-01-01 02:30:00+00:00,0.46643738769578535,0.10882202304676772,0.17776008805180565,0.0,0.0,0.2
2021-01-01 02:45:00+00:00,0.45779156088277756,0.12636816424649064,0.188842696297436,0.0,0.0,0.2
2021-01-01 03:00:00+00:00,0.44406258416763933,0.14439949104137445,0.19919671034172104,0.0,0.0,0.2
2021-01-01 03:15:00+00:00,0.451789170773517,0.162811553277009,0.20893032681546816,0.0,0.0,0.2
2021-01-01 03:30:00+00:00,0.4351782517873762,0.1815157377149106,0.2181387335217954,0.0,0.0,0.2
2021-01-01 03:45:00+00:00,0.5141037190849713,0.2004361330518281,0.22690507309402347,0.0,0.0,0.2
2021-01-01 04:00:00+00:00,0.5785846929656622,0.21950691570994027,0.23530179005729324,0.0,0.0,0.2
