time,NP,sun_altitude,sun_azimuth,irradiance_real,irradiance_fc,pv_size
2021-01-01 00:00:00+00:00,0.5237681634247989,0.0,0.0041861955704336,0.0,0.0,0.2
2021-01-01 00:00:00+00:00,0.7591392934415939,0.0,0.0041861955704336,0.0,0.0,0.6
2021-01-01 00:00:00+00:00,0.8406861612563973,0.0,0.0041861955704336,0.0,0.0,1.0
2021-01-01 00:15:00+00:00,0.5484236764398246,0.0018741753576403,0.0266316898015921,0.0,0.0,0.2
2021-01-01 00:15:00+00:00,0.7725119311815757,0.0018741753576403,0.0266316898015921,0.0,0.0,0.6
2021-01-01 00:15:00+00:00,0.8498574039949061,0.0018741753576403,0.0266316898015921,0.0,0.0,1.0
2021-01-01 00:30:00+00:00,0.5418995554021929,0.0063822011371372,0.0484702454936543,0.0,0.0,0.2
2021-01-01 00:30:00+00:00,0.7689733835490493,0.0063822011371372,0.0484702454936543,0.0,0.0,0.6
2021-01-01 00:30:00+00:00,0.8474305918796982,0.0063822011371372,0.0484702454936543,0.0,0.0,1.0
2021-01-01 00:45:00+00:00,0.5694469484201901,0.0133448141417157,0.0692899271498401,0.0,0.0,0.2
2021-01-01 00:45:00+00:00,0.7839145168885211,0.0133448141417157,0.0692899271498401,0.0,0.0,0.6
2021-01-01 00:45:00+00:00,0.8576775426540415,0.0133448141417157,0.0692899271498401,0.0,0.0,1.0
2021-01-01 01:00:00+00:00,0.5725326141965567,0.022513969738486,0.0888168693247985,0.0,0.0,0.2
2021-01-01 01:00:00+00:00,0.7855881178632345,0.022513969738486,0.0888168693247985,0.0,0.0,0.6
2021-01-01 01:00:00+00:00,0.8588253342180509,0.022513969738486,0.0888168693247985,0.0,0.0,1.0
2021-01-01 01:15:00+00:00,0.8136162179228497,0.0336085083294087,0.106919442163851,0.0,0.0,0.6
2021-01-01 01:15:00+00:00,0.878047608397916,0.0336085083294087,0.106919442163851,0.0,0.0,1.0
2021-01-01 01:15:00+00:00,0.624208820435224,0.0336085083294087,0.106919442163851,0.0,0.0,0.2
2021-01-01 01:30:00+00:00,0.9039939819495452,0.0463445129747019,0.1235835534959065,0.0,0.0,1.0
2021-01-01 01:30:00+00:00,0.6939617611254557,0.0463445129747019,0.1235835534959065,0.0,0.0,0.2
2021-01-01 01:30:00+00:00,0.8514487629840878,0.0463445129747019,0.1235835534959065,0.0,0.0,0.6
2021-01-01 01:45:00+00:00,0.8876827733305732,0.0604557882164295,0.1388765122729266,0.0,0.0,1.0
2021-01-01 01:45:00+00:00,0.6501115188123558,0.0604557882164295,0.1388765122729266,0.0,0.0,0.2
2021-01-01 01:45:00+00:00,0.8276653030777317,0.0604557882164295,0.1388765122729266,0.0,0.0,0.6
2021-01-01 02:00:00+00:00,0.8709945124103808,0.0757045802164112,0.1529127563878154,0.0,0.0,1.0
2021-01-01 02:00:00+00:00,0.6052476278384207,0.0757045802164112,0.1529127563878154,0.0,0.0,0.2
2021-01-01 02:00:00+00:00,0.8033320612086677,0.0757045802164112,0.1529127563878154,0.0,0.0,0.6
2021-01-01 02:15:00+00:00,0.8430371932522425,0.0918850063163853,0.1658276299291262,0.0,0.0,1.0
2021-01-01 02:15:00+00:00,0.7625673456796546,0.0918850063163853,0.1658276299291262,0.0,0.0,0.6
2021-01-01 02:15:00+00:00,0.5300885609570668,0.0918850063163853,0.1658276299291262,0.0,0.0,0.2
2021-01-01 02:30:00+00:00,0.7280442724331478,0.1088220230467677,0.1777600880518056,0.0,0.0,0.6
2021-01-01 02:30:00+00:00,0.8193605266903126,0.1088220230467677,0.1777600880518056,0.0,0.0,1.0
2021-01-01 02:30:00+00:00,0.4664373876957853,0.1088220230467677,0.1777600880518056,0.0,0.0,0.2
2021-01-01 02:45:00+00:00,0.7233549556924046,0.1263681642464906,0.188842696297436,0.0,0.0,0.6
2021-01-01 02:45:00+00:00,0.8161444923563735,0.1263681642464906,0.188842696297436,0.0,0.0,1.0
2021-01-01 02:45:00+00:00,0.4577915608827775,0.1263681642464906,0.188842696297436,0.0,0.0,0.2
2021-01-01 03:00:00+00:00,0.7159086441092588,0.1443994910413744,0.199196710341721,0.0,0.0,0.6
2021-01-01 03:00:00+00:00,0.8110376516295498,0.1443994910413744,0.199196710341721,0.0,0.0,1.0
2021-01-01 03:00:00+00:00,0.4440625841676393,0.1443994910413744,0.199196710341721,0.0,0.0,0.2
2021-01-01 03:15:00+00:00,0.8139117512785584,0.162811553277009,0.2089303268154681,0.0,0.0,1.0
2021-01-01 03:15:00+00:00,0.451789170773517,0.162811553277009,0.2089303268154681,0.0,0.0,0.2
2021-01-01 03:15:00+00:00,0.7200993840700954,0.162811553277009,0.2089303268154681,0.0,0.0,0.6
2021-01-01 03:30:00+00:00,0.4351782517873762,0.1815157377149106,0.2181387335217954,0.0,0.0,0.2
2021-01-01 03:30:00+00:00,0.7110899669067019,0.1815157377149106,0.2181387335217954,0.0,0.0,0.6
2021-01-01 03:30:00+00:00,0.8077328991070885,0.1815157377149106,0.2181387335217954,0.0,0.0,1.0
